# eF kT eimax detop ebot npdec dos
0.6593604242996126 0.0018999868169011377 2.002 0.22 -0.708 10 False
59
-0.708 0.005968984625894067 0.15 31.622
-0.708 0.007514506428146743 0.15 31.622
-0.708 0.009460203099484556 0.15 31.622
-0.708 0.01190969008267505 0.15 31.622
-0.708 0.014993411491672591 0.15 31.622
-0.708 0.01887558673635332 0.15 31.622
-0.708 0.02376295580492013 0.15 31.622
-0.708 0.029915788922155673 0.15 31.621000000000002
-0.708 0.037661746887972206 0.15 31.62
-0.708 0.04741333020982809 0.15 31.619
-0.708 0.05968984625894067 0.15 31.617
-0.708 0.07514506428146743 0.15 31.614
-0.708 0.09460203099484557 0.15 31.609
-0.708 0.11909690082675049 0.15 31.601
-0.708 0.14993411491672598 0.15 31.589000000000002
-0.708 0.1887558673635332 0.15 31.57
-0.708 0.23762955804920127 0.15 31.541
-0.708 0.2991578892215567 0.15 31.497
-0.708 0.3766174688797221 0.15 31.432000000000002
-0.708 0.47413330209828114 0.15 31.34
-0.708 0.5968984625894067 0.15 31.213
-0.708 0.7514506428146743 0.15 31.049
-0.708 0.9460203099484557 0.15 30.845000000000002
-0.708 1.1909690082675055 0.15 30.606
-0.708 1.4993411491672606 0.15 30.341
-0.708 1.8875586736353318 0.15 30.059
-0.708 2.0055788343004073 0.15 29.983
-0.48010659595006455 2.0055788343004073 0.15 31.589000000000002
-0.25221319190012914 2.0055788343004073 0.15 33.178
-0.02431978785019373 2.0055788343004073 0.15 34.749
0.20357361619974168 2.0055788343004073 0.15 36.300000000000004
0.4314670202496771 2.0055788343004073 0.15 37.832
0.6593604242996126 2.0055788343004073 0.15 39.345
0.6593604242996126 1.8875586736353318 0.15 39.425000000000004
0.6593604242996126 1.4993411491672606 0.15 39.72
0.6593604242996126 1.1909690082675055 0.15 39.996
0.6593604242996126 0.9460203099484557 0.15 40.246
0.6593604242996126 0.7514506428146743 0.15 40.462
0.6593604242996126 0.5968984625894067 0.15 40.64
0.6593604242996126 0.47413330209828114 0.15 40.778
0.6593604242996126 0.3766174688797221 0.15 40.88
0.6593604242996126 0.2991578892215567 0.15 40.952
0.6593604242996126 0.23762955804920127 0.15 41.002
0.6593604242996126 0.1887558673635332 0.15 41.035000000000004
0.6593604242996126 0.14993411491672598 0.15 41.056
0.6593604242996126 0.11909690082675049 0.15 41.07
0.6593604242996126 0.09460203099484557 0.15 41.079
0.6593604242996126 0.07514506428146743 0.15 41.085
0.6593604242996126 0.05968984625894067 0.15 41.089
0.6593604242996126 0.04741333020982809 0.15 41.091
0.6593604242996126 0.037661746887972206 0.15 41.092
0.6593604242996126 0.029915788922155673 0.15 41.093
0.6593604242996126 0.02376295580492013 0.15 41.094
0.6593604242996126 0.01887558673635332 0.15 41.094
0.6593604242996126 0.014993411491672591 0.15 41.094
0.6593604242996126 0.01190969008267505 0.15 41.095
0.6593604242996126 0.009460203099484556 0.15 41.095
0.6593604242996126 0.007514506428146743 0.15 41.095
0.6593604242996126 0.005968984625894067 0.15 41.095
