# site betah h T M DoS(Ef) N Ef
sublattice 1 10.0 0.0001562028683901346 2.466248284748397
sublattice 2 4.896442261508031 7.589918509024772e-05 2.447396118129126
1 10.0 0.00017382341898460765 2.7445991428624006 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
2 10.0 0.00013993366978131008 2.2094941226085574 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
3 10.0 0.00017382341885558428 2.744599140825183 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
4 10.0 0.00013993367093236925 2.209494140783301 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
5 10.0 0.00013998731429056767 2.210341147129532 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
6 10.0 0.00017390504197203988 2.745887935807645 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
7 10.0 0.00013998731482561442 2.2103411555776997 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
8 10.0 0.00017390504239935995 2.7458879425548517 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
9 10.0 0.00014030913545523858 2.2154225692214777 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
10 10.0 0.00017424060046329414 2.7511862645157983 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
11 10.0 0.00014030913632565798 2.2154225829650462 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
12 10.0 0.00017424060093721453 2.7511862719988103 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
13 10.0 0.00013983955390901772 2.2080080722632434 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
14 10.0 0.0001705862626509605 2.6934857933695104 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
15 10.0 0.00013983955481125225 2.2080080865091527 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
16 10.0 0.00017058626266642298 2.693485793613661 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
17 10.0 0.0001398489437165646 2.208156333376432 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
18 10.0 0.00017090781825326656 2.698563022303049 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
19 10.0 0.00013984894396985176 2.208156337375735 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
20 10.0 0.0001709078187403961 2.69856302999463 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
21 10.0 0.00017105229464888828 2.7008442444334335 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
22 10.0 0.00014000036365882824 2.210547191114618 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
23 10.0 0.0001710522951202524 2.700844251876079 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
24 10.0 0.0001400003639959514 2.2105471964376577 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
25 4.896442261508031 7.558743512574562e-05 2.4374718865316978 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
26 4.896442261508031 7.621093505474016e-05 2.4575779218428346 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
27 0.0 -2.1936200275952146e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
28 0.0 -2.1917632755527222e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
29 0.0 -1.3402227891002613e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
30 0.0 -1.341150273757319e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
31 0.0 -1.339162848478483e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
32 0.0 -1.339607578183101e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
33 0.0 -1.3415179335079023e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
34 0.0 -1.34059609281665e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
35 0.0 -1.3395628283050288e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
36 0.0 -1.3391525166625382e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
37 0.0 -1.3406913784400016e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
38 0.0 -1.340209664253236e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
39 0.0 -1.3392831235840124e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
40 0.0 -1.3393005619959943e-13 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
41 0.0 -5.2155419124698815e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
42 0.0 -5.2276900678882344e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
43 0.0 -5.208872304135438e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
44 0.0 -5.1999036038822467e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
45 0.0 -5.213112401277191e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
46 0.0 -5.2207765485520415e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
47 0.0 -5.2158413498306884e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
48 0.0 -5.206754140705356e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
49 0.0 -5.201900203294312e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
50 0.0 -5.216884883171696e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
51 0.0 -5.204193286102719e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
52 0.0 -5.203357639295213e-14 0.0 34.48215197740054 636.6562839430451 214.48072541126496 0.7027703245525634
