# site betah h T M DoS(Ef) N Ef
sublattice 1 0.1 0.00010906878980705216 172.20600271525785
sublattice 2 0.11000000000000001 4.248820974041306e-05 60.98507168872421
1 0.1 0.00010879006436971142 171.7749775638033 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
2 0.1 0.00010939777123215808 172.73452136985142 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
3 0.1 0.00010879006436325997 171.7749775536167 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
4 0.1 0.0001093977712513559 172.734521400164 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
5 0.1 0.00010940340327172245 172.74341412677956 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
6 0.1 0.0001088076932050116 171.80281276080328 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
7 0.1 0.00010940340327532413 172.74341413246643 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
8 0.1 0.00010880769320586884 171.8028127621568 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
9 0.1 0.00010940306351067261 172.74287765844562 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
10 0.1 0.00010879878634578684 171.78874920098824 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
11 0.1 0.0001094030635280271 172.74287768584765 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
12 0.1 0.00010879878635461712 171.78874921493093 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
13 0.1 0.00010940414844376654 172.74459072153533 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
14 0.1 0.00010865135736421958 171.55596498192304 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
15 0.1 0.00010940414845653278 172.74459074169272 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
16 0.1 0.00010865135735699035 171.55596497050834 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
17 0.1 0.00010940677716256934 172.74874136024906 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
18 0.1 0.0001086731795625864 171.5904213251932 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
19 0.1 0.00010940677716132474 172.74874135828387 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
20 0.1 0.0001086731795668637 171.59042133194683 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
21 0.1 0.00010867237830602953 171.5891561745417 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
22 0.1 0.00010941685488347427 172.76465366053029 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
23 0.1 0.00010867237830919424 171.5891561795386 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
24 0.1 0.00010941685488285725 172.76465365955607 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
25 0.11000000000000001 4.24935538887057e-05 60.99595519314666 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
26 0.11000000000000001 4.2482865592131376e-05 60.980613034131665 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
27 0.0 -8.823628711863911e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
28 0.0 -8.813187556111707e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
29 0.0 -5.75079834447349e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
30 0.0 -5.779467138657413e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
31 0.0 -5.906985011925992e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
32 0.0 -5.8049566902174804e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
33 0.0 -5.729068578977564e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
34 0.0 -5.654380885440455e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
35 0.0 -5.763785821223206e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
36 0.0 -5.824017653966098e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
37 0.0 -5.7883455602107145e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
38 0.0 -5.741577748435694e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
39 0.0 -5.700360891496617e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
40 0.0 -5.7546022316309365e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
41 0.0 -2.834967591504752e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
42 0.0 -2.7785122674088324e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
43 0.0 -2.73527925441797e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
44 0.0 -2.7461652515538725e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
45 0.0 -2.9423841394439264e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
46 0.0 -2.894846093460528e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
47 0.0 -2.9071555545175702e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
48 0.0 -2.7031238652983947e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
49 0.0 -2.995524659811556e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
50 0.0 -2.7511134554564866e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
51 0.0 -2.863983472962512e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
52 0.0 -2.8704847521210916e-15 0.0 1.2255964508372168 603.3851130252159 216.03249672253835 0.7106374
