# eF kT eimax detop ebot npdec dos
0.6267997891974586 0.0018999868169011377 2.002 0.22 -0.731 10 False
59
-0.731 0.005968984625894067 0.15 31.405
-0.731 0.007514506428146743 0.15 31.405
-0.731 0.009460203099484556 0.15 31.405
-0.731 0.01190969008267505 0.15 31.405
-0.731 0.014993411491672591 0.15 31.405
-0.731 0.01887558673635332 0.15 31.405
-0.731 0.02376295580492013 0.15 31.405
-0.731 0.029915788922155673 0.15 31.404
-0.731 0.037661746887972206 0.15 31.403000000000002
-0.731 0.04741333020982809 0.15 31.402
-0.731 0.05968984625894067 0.15 31.400000000000002
-0.731 0.07514506428146743 0.15 31.397000000000002
-0.731 0.09460203099484557 0.15 31.393
-0.731 0.11909690082675049 0.15 31.385
-0.731 0.14993411491672598 0.15 31.374000000000002
-0.731 0.1887558673635332 0.15 31.356
-0.731 0.23762955804920127 0.15 31.329
-0.731 0.2991578892215567 0.15 31.287
-0.731 0.3766174688797221 0.15 31.226
-0.731 0.47413330209828114 0.15 31.138
-0.731 0.5968984625894067 0.15 31.016000000000002
-0.731 0.7514506428146743 0.15 30.857
-0.731 0.9460203099484557 0.15 30.659
-0.731 1.1909690082675055 0.15 30.425
-0.731 1.4993411491672606 0.15 30.164
-0.731 1.8875586736353318 0.15 29.885
-0.731 2.0055788343004073 0.15 29.811
-0.5047000351337569 2.0055788343004073 0.15 31.406000000000002
-0.27840007026751384 2.0055788343004073 0.15 32.987
-0.052100105401270747 2.0055788343004073 0.15 34.549
0.1741998594649723 2.0055788343004073 0.15 36.091
0.40049982433121534 2.0055788343004073 0.15 37.615
0.6267997891974586 2.0055788343004073 0.15 39.12
0.6267997891974586 1.8875586736353318 0.15 39.2
0.6267997891974586 1.4993411491672606 0.15 39.499
0.6267997891974586 1.1909690082675055 0.15 39.781
0.6267997891974586 0.9460203099484557 0.15 40.038000000000004
0.6267997891974586 0.7514506428146743 0.15 40.262
0.6267997891974586 0.5968984625894067 0.15 40.448
0.6267997891974586 0.47413330209828114 0.15 40.595
0.6267997891974586 0.3766174688797221 0.15 40.705
0.6267997891974586 0.2991578892215567 0.15 40.783
0.6267997891974586 0.23762955804920127 0.15 40.837
0.6267997891974586 0.1887558673635332 0.15 40.873
0.6267997891974586 0.14993411491672598 0.15 40.897
0.6267997891974586 0.11909690082675049 0.15 40.913000000000004
0.6267997891974586 0.09460203099484557 0.15 40.922000000000004
0.6267997891974586 0.07514506428146743 0.15 40.929
0.6267997891974586 0.05968984625894067 0.15 40.933
0.6267997891974586 0.04741333020982809 0.15 40.935
0.6267997891974586 0.037661746887972206 0.15 40.937
0.6267997891974586 0.029915788922155673 0.15 40.938
0.6267997891974586 0.02376295580492013 0.15 40.939
0.6267997891974586 0.01887558673635332 0.15 40.939
0.6267997891974586 0.014993411491672591 0.15 40.939
0.6267997891974586 0.01190969008267505 0.15 40.939
0.6267997891974586 0.009460203099484556 0.15 40.939
0.6267997891974586 0.007514506428146743 0.15 40.94
0.6267997891974586 0.005968984625894067 0.15 40.94
