# site betah h T M DoS(Ef) N Ef
1 0.5 0.0016453884007866595 519.5999429212435 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
2 0.5 0.0016500038603528809 521.0574665749772 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
3 0.5 0.0016453884007754458 519.5999429177023 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
4 0.5 0.0016500038603494977 521.057466573909 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
5 0.5 0.0016497991060124997 520.9928068614458 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
6 0.5 0.0016458293068866894 519.7391773919392 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
7 0.5 0.001649799106008479 520.992806860176 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
8 0.5 0.00164582930690346 519.739177397235 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
9 0.5 0.0016504659912391399 521.2034036580665 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
10 0.5 0.0016460323742525122 519.8033043748496 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
11 0.5 0.001650465991128043 521.203403622983 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
12 0.5 0.0016460323742361323 519.803304369677 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
13 0.5 0.001649934708765655 521.0356290816219 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
14 0.5 0.0016451892523636751 519.5370535078692 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
15 0.5 0.0016499347087670989 521.0356290820779 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
16 0.5 0.001645189252353626 519.5370535046959 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
17 0.5 0.0016496133695490516 520.9341528342495 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
18 0.5 0.0016454845703684948 519.6303124729566 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
19 0.5 0.0016496133692867026 520.9341527514018 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
20 0.5 0.0016454845703626324 519.6303124711053 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
21 0.5 0.0016457774793625572 519.7228106928607 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
22 0.5 0.001650469971740379 521.2046606673746 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
23 0.5 0.001645777479308886 519.7228106759118 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
24 0.5 0.001650469971658138 521.2046606414036 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
25 0.46141418953183705 0.0015214939078910705 520.6548758012656 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
26 0.46141418953183705 0.0015214748602361621 520.6483576989484 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
27 0.0 1.866849941029288e-16 0.0 8.045289434362914 596.5656277697437 214.480362150196 0.6364154060482056
