# type name nspin lmmax     conc            zat              qws             mws            ((idosws(lm,ns),lm=1,lmmax),ns=1,nspin)
    1   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26098275D+02  0.16839480D+01  0.34403437D+00  0.14185451D+00  0.13345473D+00  0.12831751D+00  0.81031185D+00  0.80648640D+00  0.82312624D+00  0.83327054D+00  0.82451129D+00  0.64022466D-02  0.62716526D-02  0.85789298D-02  0.51786526D-02  0.69554999D-02  0.58595956D-02  0.64972216D-02  0.33145597D+00  0.13666512D+00  0.12868823D+00  0.12294742D+00  0.48196647D+00  0.48706947D+00  0.47894422D+00  0.49486173D+00  0.49923598D+00  0.63581164D-02  0.61678387D-02  0.85611456D-02  0.50857158D-02  0.68962483D-02  0.58014207D-02  0.64581889D-02
    2   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26098275D+02 -0.16839480D+01  0.33145597D+00  0.13666512D+00  0.12868823D+00  0.12294742D+00  0.48196647D+00  0.48706947D+00  0.47894422D+00  0.49486173D+00  0.49923598D+00  0.63581164D-02  0.61678387D-02  0.85611456D-02  0.50857158D-02  0.68962483D-02  0.58014207D-02  0.64581889D-02  0.34403437D+00  0.14185451D+00  0.13345473D+00  0.12831751D+00  0.81031185D+00  0.80648640D+00  0.82312624D+00  0.83327054D+00  0.82451129D+00  0.64022466D-02  0.62716526D-02  0.85789298D-02  0.51786526D-02  0.69554999D-02  0.58595956D-02  0.64972216D-02
    3   Si    2    16  0.12000000D+00  0.14000000D+02  0.13942898D+02  0.37603698D-10  0.65630971D+00  0.35630627D+00  0.34323468D+00  0.33393864D+00  0.48271135D-01  0.49669763D-01  0.47927397D-01  0.42542347D-01  0.44363154D-01  0.68488061D-02  0.66900233D-02  0.91822665D-02  0.54544569D-02  0.74065119D-02  0.63706892D-02  0.69330472D-02  0.65630971D+00  0.35630627D+00  0.34323468D+00  0.33393864D+00  0.48271135D-01  0.49669763D-01  0.47927397D-01  0.42542347D-01  0.44363154D-01  0.68488061D-02  0.66900233D-02  0.91822665D-02  0.54544570D-02  0.74065119D-02  0.63706892D-02  0.69330472D-02
    4   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26098275D+02  0.16839480D+01  0.34403437D+00  0.14185451D+00  0.13345473D+00  0.12831751D+00  0.81031185D+00  0.80648640D+00  0.82312624D+00  0.83327054D+00  0.82451129D+00  0.64022466D-02  0.62716526D-02  0.85789298D-02  0.51786526D-02  0.69554999D-02  0.58595956D-02  0.64972216D-02  0.33145597D+00  0.13666512D+00  0.12868823D+00  0.12294742D+00  0.48196647D+00  0.48706947D+00  0.47894422D+00  0.49486173D+00  0.49923598D+00  0.63581164D-02  0.61678387D-02  0.85611456D-02  0.50857158D-02  0.68962483D-02  0.58014207D-02  0.64581889D-02
    5   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26098275D+02 -0.16839480D+01  0.33145597D+00  0.13666512D+00  0.12868823D+00  0.12294742D+00  0.48196647D+00  0.48706947D+00  0.47894422D+00  0.49486173D+00  0.49923598D+00  0.63581164D-02  0.61678387D-02  0.85611456D-02  0.50857158D-02  0.68962483D-02  0.58014207D-02  0.64581889D-02  0.34403437D+00  0.14185451D+00  0.13345473D+00  0.12831751D+00  0.81031185D+00  0.80648640D+00  0.82312624D+00  0.83327054D+00  0.82451129D+00  0.64022466D-02  0.62716526D-02  0.85789298D-02  0.51786526D-02  0.69554999D-02  0.58595956D-02  0.64972216D-02
    6   Si    2    16  0.12000000D+00  0.14000000D+02  0.13942898D+02  0.37594816D-10  0.65630971D+00  0.35630627D+00  0.34323468D+00  0.33393864D+00  0.48271135D-01  0.49669763D-01  0.47927397D-01  0.42542347D-01  0.44363154D-01  0.68488061D-02  0.66900233D-02  0.91822665D-02  0.54544569D-02  0.74065119D-02  0.63706892D-02  0.69330472D-02  0.65630971D+00  0.35630627D+00  0.34323468D+00  0.33393864D+00  0.48271135D-01  0.49669763D-01  0.47927397D-01  0.42542347D-01  0.44363154D-01  0.68488061D-02  0.66900233D-02  0.91822665D-02  0.54544569D-02  0.74065119D-02  0.63706892D-02  0.69330472D-02
    7   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26098275D+02  0.16839480D+01  0.34403437D+00  0.14185451D+00  0.13345473D+00  0.12831751D+00  0.81031185D+00  0.80648640D+00  0.82312624D+00  0.83327054D+00  0.82451129D+00  0.64022466D-02  0.62716526D-02  0.85789298D-02  0.51786526D-02  0.69554999D-02  0.58595956D-02  0.64972216D-02  0.33145597D+00  0.13666512D+00  0.12868823D+00  0.12294742D+00  0.48196647D+00  0.48706947D+00  0.47894422D+00  0.49486173D+00  0.49923598D+00  0.63581164D-02  0.61678387D-02  0.85611456D-02  0.50857158D-02  0.68962483D-02  0.58014207D-02  0.64581889D-02
    8   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26098275D+02 -0.16839480D+01  0.33145597D+00  0.13666512D+00  0.12868823D+00  0.12294742D+00  0.48196647D+00  0.48706947D+00  0.47894422D+00  0.49486173D+00  0.49923598D+00  0.63581164D-02  0.61678387D-02  0.85611456D-02  0.50857158D-02  0.68962483D-02  0.58014207D-02  0.64581889D-02  0.34403437D+00  0.14185451D+00  0.13345473D+00  0.12831751D+00  0.81031185D+00  0.80648640D+00  0.82312624D+00  0.83327054D+00  0.82451129D+00  0.64022466D-02  0.62716526D-02  0.85789298D-02  0.51786526D-02  0.69554999D-02  0.58595956D-02  0.64972216D-02
    9   Si    2    16  0.12000000D+00  0.14000000D+02  0.13942898D+02  0.37590375D-10  0.65630971D+00  0.35630627D+00  0.34323468D+00  0.33393864D+00  0.48271135D-01  0.49669763D-01  0.47927397D-01  0.42542347D-01  0.44363154D-01  0.68488061D-02  0.66900233D-02  0.91822665D-02  0.54544569D-02  0.74065119D-02  0.63706892D-02  0.69330472D-02  0.65630971D+00  0.35630627D+00  0.34323468D+00  0.33393864D+00  0.48271135D-01  0.49669763D-01  0.47927397D-01  0.42542347D-01  0.44363154D-01  0.68488061D-02  0.66900233D-02  0.91822665D-02  0.54544570D-02  0.74065119D-02  0.63706892D-02  0.69330472D-02
   10   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26098275D+02  0.16839480D+01  0.34403437D+00  0.14185451D+00  0.13345473D+00  0.12831751D+00  0.81031185D+00  0.80648640D+00  0.82312624D+00  0.83327054D+00  0.82451129D+00  0.64022466D-02  0.62716526D-02  0.85789298D-02  0.51786526D-02  0.69554999D-02  0.58595956D-02  0.64972216D-02  0.33145597D+00  0.13666512D+00  0.12868823D+00  0.12294742D+00  0.48196647D+00  0.48706947D+00  0.47894422D+00  0.49486173D+00  0.49923598D+00  0.63581164D-02  0.61678387D-02  0.85611456D-02  0.50857158D-02  0.68962483D-02  0.58014207D-02  0.64581889D-02
