# site betah h T M DoS(Ef) N Ef
sublattice 1 3.0 -0.00028024566059904767 -14.74909705316343
sublattice 2 -4.37593646263385e-07 4.056703233655124e-11 -14.636930889623438
1 3.0 -0.0002672686397197802 -14.06686847722114 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
2 3.0 -0.00029199323058063385 -15.368171772383516 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
3 3.0 -0.0002672686395063552 -14.066868465988156 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
4 3.0 -0.00029199323034094976 -15.36817175976849 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
5 3.0 -0.00029263150059618555 -15.401765165590108 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
6 3.0 -0.0002676032480680782 -14.08447956661768 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
7 3.0 -0.0002926315002246486 -15.401765146035398 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
8 3.0 -0.0002676032478127314 -14.084479553178273 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
9 3.0 -0.00029162606990075073 -15.348847392501604 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
10 3.0 -0.00026689124106189506 -14.047005253181645 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
11 3.0 -0.0002916260694698567 -15.348847369822808 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
12 3.0 -0.00026689124092750793 -14.047005246108577 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
13 3.0 -0.00029218446347074005 -15.37823673399209 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
14 3.0 -0.00027003265609656056 -14.21234403523927 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
15 3.0 -0.00029218446331339445 -15.378236725710678 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
16 3.0 -0.00027003265594992824 -14.212344027521713 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
17 3.0 -0.00029250152204953514 -15.394924140769653 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
18 3.0 -0.00026963969383775863 -14.191661666000863 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
19 3.0 -0.00029250152180725314 -15.394924128017884 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
20 3.0 -0.0002696396937431351 -14.191661661020646 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
21 3.0 -0.00026887503472934474 -14.151416169378257 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
22 3.0 -0.0002917006284691229 -15.352771553929202 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
23 3.0 -0.0002688750342714266 -14.151416145277128 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
24 3.0 -0.0002917006284285797 -15.352771551795314 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
25 -4.37593646263385e-07 7.849817856158334e-11 -28.324303466168434 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
26 -4.37593646263385e-07 2.6358869466647184e-12 -0.9511005623965372 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
27 0.0 -1.606350258360037e-14 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
28 0.0 -1.6061754701657365e-14 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
29 0.0 2.4030611916952405e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
30 0.0 2.404648942586452e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
31 0.0 2.4042240410300286e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
32 0.0 2.403793268759038e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
33 0.0 2.4059262476508675e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
34 0.0 2.404388516414787e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
35 0.0 2.404508306329556e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
36 0.0 2.4020853673829455e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
37 0.0 2.4017645420063824e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
38 0.0 2.403975899219265e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
39 0.0 2.4009325262535085e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
40 0.0 2.405190636145126e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
41 0.0 -2.5350749632483484e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
42 0.0 -2.5326237133743305e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
43 0.0 -2.5355053891938627e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
44 0.0 -2.5328941435020753e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
45 0.0 -2.531690772390672e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
46 0.0 -2.534791370795828e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
47 0.0 -2.5298918085157026e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
48 0.0 -2.5356644117769167e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
49 0.0 -2.534756603468691e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
50 0.0 -2.5317748439613617e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
51 0.0 -2.534791429110829e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
52 0.0 -2.5311246753201833e-13 0.0 21.169728565234884 626.5002740867981 214.48097990548501 0.7321545577351575
