# site betah h T M DoS(Ef) N Ef
sublattice 1 3.0 -0.00029789702325248244 -15.678073652978009
sublattice 2 4.10247943590104e-07 4.0174032176085947e-11 15.461328297106318
1 3.0 -0.00028474429681410527 -14.986646286680752 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
2 3.0 -0.0003101529994786234 -16.32395571578414 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
3 3.0 -0.0002847442965985601 -14.986646275336174 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
4 3.0 -0.00031015299923709835 -16.323955703072208 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
5 3.0 -0.0003104063374168428 -16.337289384582807 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
6 3.0 -0.00028451070652779246 -14.974351975457875 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
7 3.0 -0.00031040633704488 -16.337289365005688 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
8 3.0 -0.00028451070627340995 -14.974351962069212 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
9 3.0 -0.0003104350468419687 -16.338800418252 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
10 3.0 -0.00028384655962807617 -14.939396633371086 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
11 3.0 -0.00031043504640914635 -16.338800395471704 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
12 3.0 -0.00028384655949438076 -14.939396626334439 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
13 3.0 -0.00031047782193071883 -16.341051752963526 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
14 3.0 -0.0002866043405369359 -15.08454400411651 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
15 3.0 -0.00031047782177514335 -16.34105174477529 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
16 3.0 -0.0002866043403913248 -15.084543996452707 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
17 3.0 -0.00031057080156148107 -16.345945452477327 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
18 3.0 -0.0002860985861334258 -15.057925165745658 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
19 3.0 -0.00031057080131634084 -16.34594543957511 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
20 3.0 -0.000286098586038113 -15.057925160729152 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
21 3.0 -0.0002868590162538831 -15.097948082893598 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
22 3.0 -0.0003100577673026103 -16.318943462308393 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
23 3.0 -0.0002868590157927225 -15.097948058621814 21.17588982726796 626.4600466850176 214.40268101376108 0.7320344292149026
