# type name nspin lmmax     conc            zat              qws             mws            ((idosws(lm,ns),lm=1,lmmax),ns=1,nspin)
   11   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.13420657D+00  0.12684598D+00  0.12157094D+00  0.44146891D+00  0.44865800D+00  0.43263123D+00  0.44960856D+00  0.45139303D+00  0.58022207D-02  0.56648477D-02  0.77456251D-02  0.46878499D-02  0.62038572D-02  0.53451406D-02  0.59047147D-02  0.35298125D+00  0.14115691D+00  0.13314628D+00  0.12841334D+00  0.85772318D+00  0.85575245D+00  0.86607711D+00  0.86970001D+00  0.86554404D+00  0.58564570D-02  0.57771341D-02  0.77838478D-02  0.47840277D-02  0.62717761D-02  0.54287869D-02  0.59519699D-02
   12   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02 -0.27178260D-12  0.67883324D+00  0.35904098D+00  0.34586963D+00  0.33795524D+00  0.43829590D-01  0.45198123D-01  0.43948563D-01  0.38706944D-01  0.40607248D-01  0.62438858D-02  0.61510739D-02  0.83080375D-02  0.50435758D-02  0.66664254D-02  0.58603048D-02  0.63251637D-02  0.67883324D+00  0.35904098D+00  0.34586963D+00  0.33795524D+00  0.43829590D-01  0.45198123D-01  0.43948563D-01  0.38706944D-01  0.40607248D-01  0.62438858D-02  0.61510739D-02  0.83080375D-02  0.50435758D-02  0.66664254D-02  0.58603048D-02  0.63251637D-02
   13   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298126D+00  0.13314628D+00  0.12841334D+00  0.14115691D+00  0.85575245D+00  0.86970001D+00  0.86952159D+00  0.85772318D+00  0.86209955D+00  0.60540591D-02  0.57771342D-02  0.41587557D-02  0.55737462D-02  0.57179357D-02  0.66499999D-02  0.79223692D-02  0.33591193D+00  0.12684598D+00  0.12157094D+00  0.13420657D+00  0.44865800D+00  0.44960856D+00  0.44921960D+00  0.44146891D+00  0.43480465D+00  0.59452045D-02  0.56648477D-02  0.40877862D-02  0.55383433D-02  0.56701835D-02  0.65702288D-02  0.78776625D-02
   14   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12684598D+00  0.12157094D+00  0.13420657D+00  0.44865800D+00  0.44960856D+00  0.44921960D+00  0.44146891D+00  0.43480465D+00  0.59452045D-02  0.56648477D-02  0.40877862D-02  0.55383433D-02  0.56701835D-02  0.65702288D-02  0.78776625D-02  0.35298126D+00  0.13314628D+00  0.12841334D+00  0.14115691D+00  0.85575245D+00  0.86970001D+00  0.86952159D+00  0.85772318D+00  0.86209955D+00  0.60540591D-02  0.57771342D-02  0.41587557D-02  0.55737462D-02  0.57179357D-02  0.66499999D-02  0.79223692D-02
   15   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02 -0.17497115D-12  0.67883324D+00  0.34586963D+00  0.33795524D+00  0.35904098D+00  0.45198123D-01  0.38706944D-01  0.38666009D-01  0.43829590D-01  0.45889802D-01  0.64440911D-02  0.61510740D-02  0.44597897D-02  0.59151259D-02  0.61013595D-02  0.70764634D-02  0.84505640D-02  0.67883324D+00  0.34586963D+00  0.33795524D+00  0.35904098D+00  0.45198123D-01  0.38706944D-01  0.38666009D-01  0.43829590D-01  0.45889802D-01  0.64440911D-02  0.61510740D-02  0.44597897D-02  0.59151259D-02  0.61013595D-02  0.70764634D-02  0.84505640D-02
   16   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298126D+00  0.13314628D+00  0.12841334D+00  0.14115691D+00  0.85575245D+00  0.86970001D+00  0.86952159D+00  0.85772318D+00  0.86209955D+00  0.60540591D-02  0.57771342D-02  0.41587557D-02  0.55737462D-02  0.57179357D-02  0.66499999D-02  0.79223692D-02  0.33591193D+00  0.12684598D+00  0.12157094D+00  0.13420657D+00  0.44865800D+00  0.44960856D+00  0.44921960D+00  0.44146891D+00  0.43480465D+00  0.59452045D-02  0.56648477D-02  0.40877862D-02  0.55383433D-02  0.56701835D-02  0.65702288D-02  0.78776625D-02
   17   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12684598D+00  0.12157094D+00  0.13420657D+00  0.44865800D+00  0.44960856D+00  0.44921960D+00  0.44146891D+00  0.43480465D+00  0.59452045D-02  0.56648477D-02  0.40877862D-02  0.55383433D-02  0.56701835D-02  0.65702288D-02  0.78776625D-02  0.35298126D+00  0.13314628D+00  0.12841334D+00  0.14115691D+00  0.85575245D+00  0.86970001D+00  0.86952159D+00  0.85772318D+00  0.86209955D+00  0.60540591D-02  0.57771342D-02  0.41587557D-02  0.55737462D-02  0.57179357D-02  0.66499999D-02  0.79223692D-02
   18   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02 -0.20161650D-12  0.67883324D+00  0.34586963D+00  0.33795524D+00  0.35904098D+00  0.45198123D-01  0.38706944D-01  0.38666009D-01  0.43829590D-01  0.45889802D-01  0.64440911D-02  0.61510740D-02  0.44597897D-02  0.59151259D-02  0.61013595D-02  0.70764634D-02  0.84505640D-02  0.67883324D+00  0.34586963D+00  0.33795524D+00  0.35904098D+00  0.45198123D-01  0.38706944D-01  0.38666009D-01  0.43829590D-01  0.45889802D-01  0.64440911D-02  0.61510740D-02  0.44597897D-02  0.59151259D-02  0.61013595D-02  0.70764634D-02  0.84505640D-02
   19   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298126D+00  0.13314628D+00  0.12841334D+00  0.14115691D+00  0.85575245D+00  0.86970001D+00  0.86952159D+00  0.85772318D+00  0.86209955D+00  0.60540591D-02  0.57771342D-02  0.41587557D-02  0.55737462D-02  0.57179357D-02  0.66499999D-02  0.79223692D-02  0.33591193D+00  0.12684598D+00  0.12157094D+00  0.13420657D+00  0.44865800D+00  0.44960856D+00  0.44921960D+00  0.44146891D+00  0.43480465D+00  0.59452045D-02  0.56648477D-02  0.40877862D-02  0.55383433D-02  0.56701835D-02  0.65702288D-02  0.78776625D-02
   20   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12684598D+00  0.12157094D+00  0.13420657D+00  0.44865800D+00  0.44960856D+00  0.44921960D+00  0.44146891D+00  0.43480465D+00  0.59452045D-02  0.56648477D-02  0.40877862D-02  0.55383433D-02  0.56701835D-02  0.65702288D-02  0.78776625D-02  0.35298126D+00  0.13314628D+00  0.12841334D+00  0.14115691D+00  0.85575245D+00  0.86970001D+00  0.86952159D+00  0.85772318D+00  0.86209955D+00  0.60540591D-02  0.57771342D-02  0.41587557D-02  0.55737462D-02  0.57179357D-02  0.66499999D-02  0.79223692D-02
   21   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02 -0.17763568D-12  0.67883324D+00  0.34586963D+00  0.33795524D+00  0.35904098D+00  0.45198123D-01  0.38706944D-01  0.38666009D-01  0.43829590D-01  0.45889802D-01  0.64440911D-02  0.61510740D-02  0.44597897D-02  0.59151259D-02  0.61013595D-02  0.70764634D-02  0.84505640D-02  0.67883324D+00  0.34586963D+00  0.33795524D+00  0.35904098D+00  0.45198123D-01  0.38706944D-01  0.38666009D-01  0.43829590D-01  0.45889802D-01  0.64440911D-02  0.61510740D-02  0.44597897D-02  0.59151259D-02  0.61013595D-02  0.70764634D-02  0.84505640D-02
   22   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298126D+00  0.13314628D+00  0.12841334D+00  0.14115691D+00  0.85575245D+00  0.86970001D+00  0.86952159D+00  0.85772318D+00  0.86209955D+00  0.60540591D-02  0.57771342D-02  0.41587557D-02  0.55737462D-02  0.57179357D-02  0.66499999D-02  0.79223692D-02  0.33591193D+00  0.12684598D+00  0.12157094D+00  0.13420657D+00  0.44865800D+00  0.44960856D+00  0.44921960D+00  0.44146891D+00  0.43480465D+00  0.59452045D-02  0.56648477D-02  0.40877862D-02  0.55383433D-02  0.56701835D-02  0.65702288D-02  0.78776625D-02
   23   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12684598D+00  0.12157094D+00  0.13420657D+00  0.44865800D+00  0.44960856D+00  0.44921960D+00  0.44146891D+00  0.43480465D+00  0.59452045D-02  0.56648477D-02  0.40877862D-02  0.55383433D-02  0.56701835D-02  0.65702288D-02  0.78776625D-02  0.35298126D+00  0.13314628D+00  0.12841334D+00  0.14115691D+00  0.85575245D+00  0.86970001D+00  0.86952159D+00  0.85772318D+00  0.86209955D+00  0.60540591D-02  0.57771342D-02  0.41587557D-02  0.55737462D-02  0.57179357D-02  0.66499999D-02  0.79223692D-02
   24   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02 -0.19095836D-12  0.67883324D+00  0.34586963D+00  0.33795524D+00  0.35904098D+00  0.45198123D-01  0.38706944D-01  0.38666009D-01  0.43829590D-01  0.45889802D-01  0.64440911D-02  0.61510740D-02  0.44597897D-02  0.59151259D-02  0.61013595D-02  0.70764634D-02  0.84505640D-02  0.67883324D+00  0.34586963D+00  0.33795524D+00  0.35904098D+00  0.45198123D-01  0.38706944D-01  0.38666009D-01  0.43829590D-01  0.45889802D-01  0.64440911D-02  0.61510740D-02  0.44597897D-02  0.59151259D-02  0.61013595D-02  0.70764634D-02  0.84505640D-02
   25   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298125D+00  0.12841334D+00  0.14115691D+00  0.13314628D+00  0.86970001D+00  0.85772318D+00  0.86183302D+00  0.85575245D+00  0.86978812D+00  0.60027127D-02  0.57771341D-02  0.62210333D-02  0.70971951D-02  0.62152488D-02  0.65431097D-02  0.39975659D-02  0.33591193D+00  0.12157094D+00  0.13420657D+00  0.12684598D+00  0.44960856D+00  0.44146891D+00  0.44418556D+00  0.44865800D+00  0.43983871D+00  0.59458858D-02  0.56648477D-02  0.61626861D-02  0.70379975D-02  0.61095270D-02  0.65098483D-02  0.39234635D-02
   26   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12157094D+00  0.13420657D+00  0.12684598D+00  0.44960856D+00  0.44146891D+00  0.44418556D+00  0.44865800D+00  0.43983871D+00  0.59458858D-02  0.56648477D-02  0.61626861D-02  0.70379975D-02  0.61095270D-02  0.65098483D-02  0.39234635D-02  0.35298125D+00  0.12841334D+00  0.14115691D+00  0.13314628D+00  0.86970001D+00  0.85772318D+00  0.86183302D+00  0.85575245D+00  0.86978812D+00  0.60027127D-02  0.57771341D-02  0.62210333D-02  0.70971951D-02  0.62152488D-02  0.65431097D-02  0.39975659D-02
   27   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02 -0.15276669D-12  0.67883324D+00  0.33795524D+00  0.35904098D+00  0.34586963D+00  0.38706944D-01  0.43829590D-01  0.44219144D-01  0.45198123D-01  0.40336667D-01  0.63760911D-02  0.61510739D-02  0.66154980D-02  0.75610144D-02  0.66482732D-02  0.69909088D-02  0.42556073D-02  0.67883324D+00  0.33795524D+00  0.35904098D+00  0.34586963D+00  0.38706944D-01  0.43829590D-01  0.44219144D-01  0.45198123D-01  0.40336667D-01  0.63760911D-02  0.61510739D-02  0.66154980D-02  0.75610144D-02  0.66482732D-02  0.69909088D-02  0.42556073D-02
   28   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298125D+00  0.12841334D+00  0.14115691D+00  0.13314628D+00  0.86970001D+00  0.85772318D+00  0.86183302D+00  0.85575245D+00  0.86978812D+00  0.60027127D-02  0.57771341D-02  0.62210333D-02  0.70971951D-02  0.62152488D-02  0.65431097D-02  0.39975659D-02  0.33591193D+00  0.12157094D+00  0.13420657D+00  0.12684598D+00  0.44960856D+00  0.44146891D+00  0.44418556D+00  0.44865800D+00  0.43983871D+00  0.59458858D-02  0.56648477D-02  0.61626861D-02  0.70379975D-02  0.61095270D-02  0.65098483D-02  0.39234635D-02
   29   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12157094D+00  0.13420657D+00  0.12684598D+00  0.44960856D+00  0.44146891D+00  0.44418556D+00  0.44865800D+00  0.43983871D+00  0.59458858D-02  0.56648477D-02  0.61626861D-02  0.70379975D-02  0.61095270D-02  0.65098483D-02  0.39234635D-02  0.35298125D+00  0.12841334D+00  0.14115691D+00  0.13314628D+00  0.86970001D+00  0.85772318D+00  0.86183302D+00  0.85575245D+00  0.86978812D+00  0.60027127D-02  0.57771341D-02  0.62210333D-02  0.70971951D-02  0.62152488D-02  0.65431097D-02  0.39975659D-02
   30   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02 -0.20339286D-12  0.67883324D+00  0.33795524D+00  0.35904098D+00  0.34586963D+00  0.38706944D-01  0.43829590D-01  0.44219144D-01  0.45198123D-01  0.40336667D-01  0.63760911D-02  0.61510739D-02  0.66154980D-02  0.75610144D-02  0.66482732D-02  0.69909088D-02  0.42556073D-02  0.67883324D+00  0.33795524D+00  0.35904098D+00  0.34586963D+00  0.38706944D-01  0.43829590D-01  0.44219144D-01  0.45198123D-01  0.40336667D-01  0.63760911D-02  0.61510739D-02  0.66154980D-02  0.75610144D-02  0.66482732D-02  0.69909088D-02  0.42556073D-02
   31   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298125D+00  0.12841334D+00  0.14115691D+00  0.13314628D+00  0.86970001D+00  0.85772318D+00  0.86183302D+00  0.85575245D+00  0.86978812D+00  0.60027127D-02  0.57771341D-02  0.62210333D-02  0.70971951D-02  0.62152488D-02  0.65431097D-02  0.39975659D-02  0.33591193D+00  0.12157094D+00  0.13420657D+00  0.12684598D+00  0.44960856D+00  0.44146891D+00  0.44418556D+00  0.44865800D+00  0.43983871D+00  0.59458858D-02  0.56648477D-02  0.61626861D-02  0.70379975D-02  0.61095270D-02  0.65098483D-02  0.39234635D-02
   32   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12157094D+00  0.13420657D+00  0.12684598D+00  0.44960856D+00  0.44146891D+00  0.44418556D+00  0.44865800D+00  0.43983871D+00  0.59458858D-02  0.56648477D-02  0.61626861D-02  0.70379975D-02  0.61095270D-02  0.65098483D-02  0.39234635D-02  0.35298125D+00  0.12841334D+00  0.14115691D+00  0.13314628D+00  0.86970001D+00  0.85772318D+00  0.86183302D+00  0.85575245D+00  0.86978812D+00  0.60027127D-02  0.57771341D-02  0.62210333D-02  0.70971951D-02  0.62152488D-02  0.65431097D-02  0.39975659D-02
   33   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02 -0.17852386D-12  0.67883324D+00  0.33795524D+00  0.35904098D+00  0.34586963D+00  0.38706944D-01  0.43829590D-01  0.44219144D-01  0.45198123D-01  0.40336667D-01  0.63760911D-02  0.61510739D-02  0.66154980D-02  0.75610144D-02  0.66482732D-02  0.69909088D-02  0.42556073D-02  0.67883324D+00  0.33795524D+00  0.35904098D+00  0.34586963D+00  0.38706944D-01  0.43829590D-01  0.44219144D-01  0.45198123D-01  0.40336667D-01  0.63760911D-02  0.61510739D-02  0.66154980D-02  0.75610144D-02  0.66482732D-02  0.69909088D-02  0.42556073D-02
   34   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298125D+00  0.12841334D+00  0.14115691D+00  0.13314628D+00  0.86970001D+00  0.85772318D+00  0.86183302D+00  0.85575245D+00  0.86978812D+00  0.60027127D-02  0.57771341D-02  0.62210333D-02  0.70971951D-02  0.62152488D-02  0.65431097D-02  0.39975659D-02  0.33591193D+00  0.12157094D+00  0.13420657D+00  0.12684598D+00  0.44960856D+00  0.44146891D+00  0.44418556D+00  0.44865800D+00  0.43983871D+00  0.59458858D-02  0.56648477D-02  0.61626861D-02  0.70379975D-02  0.61095270D-02  0.65098483D-02  0.39234635D-02
   35   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12157094D+00  0.13420657D+00  0.12684598D+00  0.44960856D+00  0.44146891D+00  0.44418556D+00  0.44865800D+00  0.43983871D+00  0.59458858D-02  0.56648477D-02  0.61626861D-02  0.70379975D-02  0.61095270D-02  0.65098483D-02  0.39234635D-02  0.35298125D+00  0.12841334D+00  0.14115691D+00  0.13314628D+00  0.86970001D+00  0.85772318D+00  0.86183302D+00  0.85575245D+00  0.86978812D+00  0.60027127D-02  0.57771341D-02  0.62210333D-02  0.70971951D-02  0.62152488D-02  0.65431097D-02  0.39975659D-02
   36   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02 -0.24868996D-12  0.67883324D+00  0.33795524D+00  0.35904098D+00  0.34586963D+00  0.38706944D-01  0.43829590D-01  0.44219144D-01  0.45198123D-01  0.40336667D-01  0.63760911D-02  0.61510739D-02  0.66154980D-02  0.75610144D-02  0.66482732D-02  0.69909088D-02  0.42556073D-02  0.67883324D+00  0.33795524D+00  0.35904098D+00  0.34586963D+00  0.38706944D-01  0.43829590D-01  0.44219144D-01  0.45198123D-01  0.40336667D-01  0.63760911D-02  0.61510739D-02  0.66154980D-02  0.75610144D-02  0.66482732D-02  0.69909088D-02  0.42556073D-02
   37   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298125D+00  0.12841334D+00  0.13314628D+00  0.14115691D+00  0.85772318D+00  0.86970001D+00  0.86607711D+00  0.85575245D+00  0.86554404D+00  0.59519699D-02  0.57771341D-02  0.62717761D-02  0.47840277D-02  0.77838478D-02  0.54287869D-02  0.58564570D-02  0.33591193D+00  0.12157094D+00  0.12684598D+00  0.13420657D+00  0.44146891D+00  0.44960856D+00  0.43263123D+00  0.44865800D+00  0.45139303D+00  0.59047147D-02  0.56648477D-02  0.62038572D-02  0.46878499D-02  0.77456251D-02  0.53451406D-02  0.58022207D-02
   38   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12157094D+00  0.12684598D+00  0.13420657D+00  0.44146891D+00  0.44960856D+00  0.43263123D+00  0.44865800D+00  0.45139303D+00  0.59047147D-02  0.56648477D-02  0.62038572D-02  0.46878499D-02  0.77456251D-02  0.53451406D-02  0.58022207D-02  0.35298125D+00  0.12841334D+00  0.13314628D+00  0.14115691D+00  0.85772318D+00  0.86970001D+00  0.86607711D+00  0.85575245D+00  0.86554404D+00  0.59519699D-02  0.57771341D-02  0.62717761D-02  0.47840277D-02  0.77838478D-02  0.54287869D-02  0.58564570D-02
   39   Si    2    16  0.12000000D+00  0.14000000D+02  0.13957176D+02  0.16342483D-12  0.67883324D+00  0.33795524D+00  0.34586963D+00  0.35904098D+00  0.43829590D-01  0.38706944D-01  0.43948563D-01  0.45198123D-01  0.40607248D-01  0.63251637D-02  0.61510739D-02  0.66664254D-02  0.50435758D-02  0.83080375D-02  0.58603048D-02  0.62438858D-02  0.67883324D+00  0.33795524D+00  0.34586963D+00  0.35904098D+00  0.43829590D-01  0.38706944D-01  0.43948563D-01  0.45198123D-01  0.40607248D-01  0.63251637D-02  0.61510739D-02  0.66664254D-02  0.50435758D-02  0.83080375D-02  0.58603048D-02  0.62438858D-02
   40   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02  0.21286992D+01  0.35298125D+00  0.12841334D+00  0.13314628D+00  0.14115691D+00  0.85772318D+00  0.86970001D+00  0.86607711D+00  0.85575245D+00  0.86554404D+00  0.59519699D-02  0.57771341D-02  0.62717761D-02  0.47840277D-02  0.77838478D-02  0.54287869D-02  0.58564570D-02  0.33591193D+00  0.12157094D+00  0.12684598D+00  0.13420657D+00  0.44146891D+00  0.44960856D+00  0.43263123D+00  0.44865800D+00  0.45139303D+00  0.59047147D-02  0.56648477D-02  0.62038572D-02  0.46878499D-02  0.77456251D-02  0.53451406D-02  0.58022207D-02
   41   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26095998D+02 -0.21286992D+01  0.33591193D+00  0.12157094D+00  0.12684598D+00  0.13420657D+00  0.44146891D+00  0.44960856D+00  0.43263123D+00  0.44865800D+00  0.45139303D+00  0.59047147D-02  0.56648477D-02  0.62038572D-02  0.46878499D-02  0.77456251D-02  0.53451406D-02  0.58022207D-02  0.35298125D+00  0.12841334D+00  0.13314628D+00  0.14115691D+00  0.85772318D+00  0.86970001D+00  0.86607711D+00  0.85575245D+00  0.86554404D+00  0.59519699D-02  0.57771341D-02  0.62717761D-02  0.47840277D-02  0.77838478D-02  0.54287869D-02  0.58564570D-02
