# site betah h T M DoS(Ef) N Ef
sublattice 1 0.1 7.896156483770926e-05 124.6704531415308
sublattice 2 0.04845131747462903 3.8273088511727317e-05 124.71988753297569
1 0.1 7.907429665597094e-05 124.85501878867834 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
2 0.1 7.888837280543464e-05 124.56145277116347 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
3 0.1 7.907429664533123e-05 124.85501877187868 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
4 0.1 7.888837282681712e-05 124.56145280492551 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
5 0.1 7.889206617540164e-05 124.56728444889015 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
6 0.1 7.909769206085839e-05 124.89195915933843 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
7 0.1 7.889206617958509e-05 124.56728445549562 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
8 0.1 7.909769206173463e-05 124.89195916072194 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
9 0.1 7.888942260978837e-05 124.56311036920238 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
10 0.1 7.908725570274244e-05 124.87548058445063 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
11 0.1 7.888942262620764e-05 124.5631103951277 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
12 0.1 7.908725570901277e-05 124.8754805943512 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
13 0.1 7.888597472272533e-05 124.55766629813162 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
14 0.1 7.896436512167516e-05 124.68144147727557 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
15 0.1 7.888597473710684e-05 124.55766632083943 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
16 0.1 7.896436511225644e-05 124.68144146240378 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
17 0.1 7.888776126528309e-05 124.5604871755262 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
18 0.1 7.898587174573196e-05 124.71539954192036 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
19 0.1 7.88877612624452e-05 124.5604871710453 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
20 0.1 7.898587174934657e-05 124.71539954762764 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
21 0.1 7.898035055887944e-05 124.70668181736626 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
22 0.1 7.890534860482544e-05 124.58825685156245 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
23 0.1 7.898035056141089e-05 124.70668182136332 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
24 0.1 7.890534860324542e-05 124.58825684906762 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
25 0.04845131747462903 3.827583239858367e-05 124.73539921802708 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
26 0.04845131747462903 3.82703446248441e-05 124.71751535748484 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
27 0.0 -8.687530382556233e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
28 0.0 -8.674829960622876e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
29 0.0 -5.803267976327581e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
30 0.0 -5.855833822767661e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
31 0.0 -5.78120048790756e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
32 0.0 -5.713495364062688e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
33 0.0 -5.583497426440292e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
34 0.0 -5.7143326419599575e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
35 0.0 -5.7068232517028976e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
36 0.0 -5.72962370871703e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
37 0.0 -5.728050696097347e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
38 0.0 -5.580699326987874e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
39 0.0 -5.718331502694381e-15 0.0 1.2243062625372731 603.2675689458029 214.4799922839158 0.7081063929801412
