# site betah h T M DoS(Ef) N Ef
sublattice 1 2.0 0.0004229713127656175 33.390944908917724
sublattice 2 2.2 5.232686373973871e-11 3.7553447837774744e-06
1 2.0 0.000426478290845192 33.66957200638626 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
2 2.0 0.00042048596935309097 33.196490699300654 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
3 2.0 0.00042647829095901734 33.66957201537253 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
4 2.0 0.000420485969481431 33.19649070943282 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
5 2.0 0.0004201904334529171 33.173158754718415 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
6 2.0 0.00042654375557631217 33.674740307429246 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
7 2.0 0.0004201904336992947 33.17315877416942 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
8 2.0 0.0004265437557762351 33.674740323212774 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
9 2.0 0.00042016814600303985 33.171399205898325 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
10 2.0 0.00042709907045438875 33.71858125753898 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
11 2.0 0.0004201681462854248 33.17139922819203 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
12 2.0 0.00042709907056674294 33.71858126640911 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
13 2.0 0.0004204436226608517 33.193147515279044 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
14 2.0 0.0004242088119144239 33.49040137046543 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
15 2.0 0.0004204436227730289 33.19314752413522 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
16 2.0 0.00042420881201734803 33.49040137859108 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
17 2.0 0.00042040273841076125 33.18991978780644 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
18 2.0 0.000424753514596348 33.53340450975052 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
19 2.0 0.00042040273852615446 33.189919796916506 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
20 2.0 0.00042475351461961216 33.53340451158719 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
21 2.0 0.0004241452247852081 33.48538130210571 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
22 2.0 0.0004207361742456715 33.21624385442288 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
23 2.0 0.00042414522506365186 33.485381324088266 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
24 2.0 0.0004207361743086717 33.21624385939662 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
25 2.2 1.012349804620824e-10 7.265718863722202e-06 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
26 2.2 3.4187586845178712e-12 2.45367158178871e-07 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
27 0.0 -1.3093503238450489e-14 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
28 0.0 -1.3102469268698991e-14 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
29 0.0 1.9036302648377414e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
30 0.0 1.902638793072189e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
31 0.0 1.9019478553139643e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
32 0.0 1.9033643448005054e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
33 0.0 1.9014348623406028e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
34 0.0 1.9018364412356634e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
35 0.0 1.904195846889723e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
36 0.0 1.9031589492141363e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
37 0.0 1.9002700609909653e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
38 0.0 1.903368873112657e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
39 0.0 1.8998571312550248e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
40 0.0 1.9032944940930602e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
41 0.0 -2.0119663198761036e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
42 0.0 -2.0092331711167357e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
43 0.0 -2.0110789031812963e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
44 0.0 -2.0102630812370754e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
45 0.0 -2.009242123598251e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
46 0.0 -2.0124320345731162e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
47 0.0 -2.0106183741415323e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
48 0.0 -2.0119496130710538e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
49 0.0 -2.010745550804642e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
50 0.0 -2.007327734963678e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
51 0.0 -2.0121127854721056e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
52 0.0 -2.0095867200721907e-13 0.0 16.731319174401442 618.681023625782 216.7694083067812 0.7363981
