# site betah h T M DoS(Ef) N Ef
sublattice 1 2.0 -3.5897378970026515e-05 -2.8338739942557463
sublattice 2 -1.8273315592293656e-06 4.2267437627431604e-11 -3.6520469925569508
1 2.0 -2.7449211568720718e-05 -2.1670583685050815 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
2 2.0 -4.344695579439009e-05 -3.4300469494642183 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
3 2.0 -2.7449211460032492e-05 -2.1670583599243627 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
4 2.0 -4.34469556672497e-05 -3.4300469394267643 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
5 2.0 -4.389316303715174e-05 -3.4652740837053404 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
6 2.0 -2.7337791106838488e-05 -2.1582619579028797 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
7 2.0 -4.3893162806512807e-05 -3.4652740654968857 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
8 2.0 -2.733779095030925e-05 -2.1582619455452106 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
9 2.0 -4.385750863420572e-05 -3.4624592444152182 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
10 2.0 -2.6813474108036114e-05 -2.1168682227022733 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
11 2.0 -4.385750835588882e-05 -3.4624592224426802 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
12 2.0 -2.6813474048758146e-05 -2.1168682180223914 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
13 2.0 -4.381280320492292e-05 -3.458929842347687 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
14 2.0 -2.9137075282812383e-05 -2.3003116944186455 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
15 2.0 -4.3812803132717205e-05 -3.4589298366472105 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
16 2.0 -2.9137075218453362e-05 -2.3003116893376334 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
17 2.0 -4.378858312015419e-05 -3.4570177186614033 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
18 2.0 -2.8619615594231276e-05 -2.2594593295703396 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
19 2.0 -4.3788582995023834e-05 -3.457017708782634 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
20 2.0 -2.8619615577440267e-05 -2.2594593282447177 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
21 2.0 -2.9245576850696888e-05 -2.308877664438901 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
22 2.0 -4.3366790099224e-05 -3.423718034801015 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
23 2.0 -2.9245576558157603e-05 -2.308877641343535 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
24 2.0 -4.3366790108267527e-05 -3.423718035514987 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
25 -1.8273315592293656e-06 8.177881267031395e-11 -7.066333223069722 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
26 -1.8273315592293656e-06 2.7560568026954307e-12 -0.2381450049662425 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
27 0.0 -1.2934254215681273e-14 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
28 0.0 -1.2946357562714256e-14 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
29 0.0 1.909953909554648e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
30 0.0 1.9141840253072527e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
31 0.0 1.9129200121996047e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
32 0.0 1.9121532473625731e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
33 0.0 1.9148895136606725e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
34 0.0 1.91102955384694e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
35 0.0 1.9124986257044741e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
36 0.0 1.9111971401883286e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
37 0.0 1.9112161246609569e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
38 0.0 1.9130130263233493e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
39 0.0 1.9114142019948604e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
40 0.0 1.9120726063256124e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
41 0.0 -2.020799083292068e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
42 0.0 -2.0189021731926535e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
43 0.0 -2.0221433566510215e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
44 0.0 -2.020273580104348e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
45 0.0 -2.0183506686927655e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
46 0.0 -2.0208873660734835e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
47 0.0 -2.0174992505864107e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
48 0.0 -2.0191430253758305e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
49 0.0 -2.0204913396544342e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
50 0.0 -2.018247089607972e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
51 0.0 -2.0204698315653575e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
52 0.0 -2.0182809480044947e-13 0.0 16.90844156498277 617.9998292296409 214.48113204114162 0.7327811333666568
