# site betah h T M DoS(Ef) N Ef
sublattice 1 2.0 -3.6350562294032275e-05 -2.8696499888653424
sublattice 2 -2.3549038308743343e-06 4.2250981275466047e-11 -2.8327706572546587
1 2.0 -2.7870693596736976e-05 -2.200333499917586 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
2 2.0 -4.3844058931510546e-05 -3.461397417425311 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
3 2.0 -2.7870693486629215e-05 -2.200333491224808 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
4 2.0 -4.384405880306488e-05 -3.4613974072847986 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
5 2.0 -4.4286914953930954e-05 -3.496359978148255 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
6 2.0 -2.798570447669099e-05 -2.2094133703790724 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
7 2.0 -4.428691472299045e-05 -3.4963599599159827 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
8 2.0 -2.798570431921181e-05 -2.2094133579464166 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
9 2.0 -4.372613587226432e-05 -3.4520876362755653 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
10 2.0 -2.758705868937893e-05 -2.1779411130694104 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
11 2.0 -4.3726135595035886e-05 -3.4520876143889416 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
12 2.0 -2.7587058630195288e-05 -2.177941108396991 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
13 2.0 -4.384924736582345e-05 -3.4618070323203973 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
14 2.0 -2.9898714260068656e-05 -2.360441503849845 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
15 2.0 -4.384924729397986e-05 -3.461807026648482 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
16 2.0 -2.989871419611377e-05 -2.360441498800728 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
17 2.0 -4.4276904402052205e-05 -3.4955696662762765 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
18 2.0 -2.9820574545700528e-05 -2.3542725389444286 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
19 2.0 -4.4276904277228e-05 -3.495569656421662 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
20 2.0 -2.982057452775244e-05 -2.3542725375274602 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
21 2.0 -2.9256991642955192e-05 -2.3097788414540505 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
22 2.0 -4.3803749555543014e-05 -3.4582150752678555 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
23 2.0 -2.9256991348674502e-05 -2.3097788182211967 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
24 2.0 -4.3803749563468966e-05 -3.458215075893597 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
25 -2.3549038308743343e-06 8.174718702942351e-11 -5.481132596995 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
26 -2.3549038308743343e-06 2.7547723506560153e-12 -0.18470693704683247 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
27 0.0 -1.2923557443846863e-14 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
28 0.0 -1.2943130569925419e-14 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
29 0.0 1.910572393431762e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
30 0.0 1.9140786759839686e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
31 0.0 1.9112948902135907e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
32 0.0 1.9126694651088468e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
33 0.0 1.912912433143585e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
34 0.0 1.9103372802385463e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
35 0.0 1.911887196592188e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
36 0.0 1.911856865878105e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
37 0.0 1.9100187063899576e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
38 0.0 1.9112002696486227e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
39 0.0 1.911825220684047e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
40 0.0 1.912965943249331e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
41 0.0 -2.0211374179836963e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
42 0.0 -2.0195954363603968e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
43 0.0 -2.021946707773915e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
44 0.0 -2.0200108575376558e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
45 0.0 -2.0180597137817606e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
46 0.0 -2.020290805404507e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
47 0.0 -2.0178895697482097e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
48 0.0 -2.0195215864280046e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
49 0.0 -2.0213765966013553e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
50 0.0 -2.0175220214320963e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
51 0.0 -2.0193438981774068e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
52 0.0 -2.0184572458810916e-13 0.0 16.90830924783281 617.9727580094708 214.48063978205323 0.7327793417936982
