# type name nspin lmmax     conc            zat              qws             mws            ((idosws(lm,ns),lm=1,lmmax),ns=1,nspin)
   11   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055682D+01  0.33439558D+00  0.13501465D+00  0.12747607D+00  0.12204681D+00  0.45268024D+00  0.45949061D+00  0.44524889D+00  0.46202599D+00  0.46458495D+00  0.59795183D-02  0.58246595D-02  0.80027628D-02  0.48125545D-02  0.64216565D-02  0.54915618D-02  0.60817771D-02  0.35009241D+00  0.14146235D+00  0.13333315D+00  0.12847587D+00  0.84468487D+00  0.84223029D+00  0.85416936D+00  0.85951859D+00  0.85408135D+00  0.60320132D-02  0.59361472D-02  0.80358312D-02  0.49087233D-02  0.64880439D-02  0.55702234D-02  0.61273029D-02
   12   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02 -0.33750780D-13  0.67124966D+00  0.35823787D+00  0.34509486D+00  0.33673070D+00  0.45261397D-01  0.46618485D-01  0.45252130D-01  0.39946856D-01  0.41832247D-01  0.64386902D-02  0.63254272D-02  0.85858436D-02  0.51755047D-02  0.69009437D-02  0.60265663D-02  0.65204162D-02  0.67124966D+00  0.35823787D+00  0.34509486D+00  0.33673070D+00  0.45261397D-01  0.46618485D-01  0.45252130D-01  0.39946856D-01  0.41832247D-01  0.64386902D-02  0.63254272D-02  0.85858436D-02  0.51755047D-02  0.69009437D-02  0.60265663D-02  0.65204162D-02
   13   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055683D+01  0.35009242D+00  0.13333315D+00  0.12847587D+00  0.14146235D+00  0.84223029D+00  0.85951859D+00  0.85841363D+00  0.84468487D+00  0.84983709D+00  0.62124411D-02  0.59361473D-02  0.42665057D-02  0.57477870D-02  0.58923857D-02  0.68675600D-02  0.81754589D-02  0.33439558D+00  0.12747607D+00  0.12204681D+00  0.13501465D+00  0.45949061D+00  0.46202599D+00  0.46311965D+00  0.45268024D+00  0.44671419D+00  0.61070331D-02  0.58246596D-02  0.41970833D-02  0.57142722D-02  0.58468798D-02  0.67891616D-02  0.81354015D-02
   14   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055683D+01  0.33439558D+00  0.12747607D+00  0.12204681D+00  0.13501465D+00  0.45949061D+00  0.46202599D+00  0.46311965D+00  0.45268024D+00  0.44671419D+00  0.61070331D-02  0.58246596D-02  0.41970833D-02  0.57142722D-02  0.58468798D-02  0.67891616D-02  0.81354015D-02  0.35009242D+00  0.13333315D+00  0.12847587D+00  0.14146235D+00  0.84223029D+00  0.85951859D+00  0.85841363D+00  0.84468487D+00  0.84983709D+00  0.62124411D-02  0.59361473D-02  0.42665057D-02  0.57477870D-02  0.58923857D-02  0.68675600D-02  0.81754589D-02
   15   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02 -0.26645353D-14  0.67124966D+00  0.34509486D+00  0.33673070D+00  0.35823787D+00  0.46618485D-01  0.39946856D-01  0.39889018D-01  0.45261397D-01  0.47195359D-01  0.66140421D-02  0.63254272D-02  0.45880291D-02  0.61066147D-02  0.62950556D-02  0.73147455D-02  0.87294784D-02  0.67124966D+00  0.34509486D+00  0.33673070D+00  0.35823787D+00  0.46618485D-01  0.39946856D-01  0.39889018D-01  0.45261397D-01  0.47195359D-01  0.66140421D-02  0.63254272D-02  0.45880291D-02  0.61066147D-02  0.62950556D-02  0.73147455D-02  0.87294784D-02
   16   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055683D+01  0.35009242D+00  0.13333315D+00  0.12847587D+00  0.14146235D+00  0.84223029D+00  0.85951859D+00  0.85841363D+00  0.84468487D+00  0.84983709D+00  0.62124411D-02  0.59361473D-02  0.42665057D-02  0.57477870D-02  0.58923857D-02  0.68675600D-02  0.81754589D-02  0.33439558D+00  0.12747607D+00  0.12204681D+00  0.13501465D+00  0.45949061D+00  0.46202599D+00  0.46311965D+00  0.45268024D+00  0.44671419D+00  0.61070331D-02  0.58246596D-02  0.41970833D-02  0.57142722D-02  0.58468798D-02  0.67891616D-02  0.81354015D-02
   17   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055683D+01  0.33439558D+00  0.12747607D+00  0.12204681D+00  0.13501465D+00  0.45949061D+00  0.46202599D+00  0.46311965D+00  0.45268024D+00  0.44671419D+00  0.61070331D-02  0.58246596D-02  0.41970833D-02  0.57142722D-02  0.58468798D-02  0.67891616D-02  0.81354015D-02  0.35009242D+00  0.13333315D+00  0.12847587D+00  0.14146235D+00  0.84223029D+00  0.85951859D+00  0.85841363D+00  0.84468487D+00  0.84983709D+00  0.62124411D-02  0.59361473D-02  0.42665057D-02  0.57477870D-02  0.58923857D-02  0.68675600D-02  0.81754589D-02
   18   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02  0.17763568D-13  0.67124966D+00  0.34509486D+00  0.33673070D+00  0.35823787D+00  0.46618485D-01  0.39946856D-01  0.39889018D-01  0.45261397D-01  0.47195359D-01  0.66140421D-02  0.63254272D-02  0.45880291D-02  0.61066147D-02  0.62950556D-02  0.73147455D-02  0.87294784D-02  0.67124966D+00  0.34509486D+00  0.33673070D+00  0.35823787D+00  0.46618485D-01  0.39946856D-01  0.39889018D-01  0.45261397D-01  0.47195359D-01  0.66140421D-02  0.63254272D-02  0.45880291D-02  0.61066147D-02  0.62950556D-02  0.73147455D-02  0.87294784D-02
   19   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055683D+01  0.35009242D+00  0.13333315D+00  0.12847587D+00  0.14146235D+00  0.84223029D+00  0.85951859D+00  0.85841363D+00  0.84468487D+00  0.84983709D+00  0.62124411D-02  0.59361473D-02  0.42665057D-02  0.57477870D-02  0.58923857D-02  0.68675600D-02  0.81754589D-02  0.33439558D+00  0.12747607D+00  0.12204681D+00  0.13501465D+00  0.45949061D+00  0.46202599D+00  0.46311965D+00  0.45268024D+00  0.44671419D+00  0.61070331D-02  0.58246596D-02  0.41970833D-02  0.57142722D-02  0.58468798D-02  0.67891616D-02  0.81354015D-02
   20   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055683D+01  0.33439558D+00  0.12747607D+00  0.12204681D+00  0.13501465D+00  0.45949061D+00  0.46202599D+00  0.46311965D+00  0.45268024D+00  0.44671419D+00  0.61070331D-02  0.58246596D-02  0.41970833D-02  0.57142722D-02  0.58468798D-02  0.67891616D-02  0.81354015D-02  0.35009242D+00  0.13333315D+00  0.12847587D+00  0.14146235D+00  0.84223029D+00  0.85951859D+00  0.85841363D+00  0.84468487D+00  0.84983709D+00  0.62124411D-02  0.59361473D-02  0.42665057D-02  0.57477870D-02  0.58923857D-02  0.68675600D-02  0.81754589D-02
   21   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02 -0.17763568D-13  0.67124966D+00  0.34509486D+00  0.33673070D+00  0.35823787D+00  0.46618485D-01  0.39946856D-01  0.39889018D-01  0.45261397D-01  0.47195359D-01  0.66140421D-02  0.63254272D-02  0.45880291D-02  0.61066147D-02  0.62950556D-02  0.73147455D-02  0.87294784D-02  0.67124966D+00  0.34509486D+00  0.33673070D+00  0.35823787D+00  0.46618485D-01  0.39946856D-01  0.39889018D-01  0.45261397D-01  0.47195359D-01  0.66140421D-02  0.63254272D-02  0.45880291D-02  0.61066147D-02  0.62950556D-02  0.73147455D-02  0.87294784D-02
   22   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055683D+01  0.35009242D+00  0.13333315D+00  0.12847587D+00  0.14146235D+00  0.84223029D+00  0.85951859D+00  0.85841363D+00  0.84468487D+00  0.84983709D+00  0.62124411D-02  0.59361473D-02  0.42665057D-02  0.57477870D-02  0.58923857D-02  0.68675600D-02  0.81754589D-02  0.33439558D+00  0.12747607D+00  0.12204681D+00  0.13501465D+00  0.45949061D+00  0.46202599D+00  0.46311965D+00  0.45268024D+00  0.44671419D+00  0.61070331D-02  0.58246596D-02  0.41970833D-02  0.57142722D-02  0.58468798D-02  0.67891616D-02  0.81354015D-02
   23   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055683D+01  0.33439558D+00  0.12747607D+00  0.12204681D+00  0.13501465D+00  0.45949061D+00  0.46202599D+00  0.46311965D+00  0.45268024D+00  0.44671419D+00  0.61070331D-02  0.58246596D-02  0.41970833D-02  0.57142722D-02  0.58468798D-02  0.67891616D-02  0.81354015D-02  0.35009242D+00  0.13333315D+00  0.12847587D+00  0.14146235D+00  0.84223029D+00  0.85951859D+00  0.85841363D+00  0.84468487D+00  0.84983709D+00  0.62124411D-02  0.59361473D-02  0.42665057D-02  0.57477870D-02  0.58923857D-02  0.68675600D-02  0.81754589D-02
   24   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02  0.28421709D-13  0.67124966D+00  0.34509486D+00  0.33673070D+00  0.35823787D+00  0.46618485D-01  0.39946856D-01  0.39889018D-01  0.45261397D-01  0.47195359D-01  0.66140421D-02  0.63254272D-02  0.45880291D-02  0.61066147D-02  0.62950556D-02  0.73147455D-02  0.87294784D-02  0.67124966D+00  0.34509486D+00  0.33673070D+00  0.35823787D+00  0.46618485D-01  0.39946856D-01  0.39889018D-01  0.45261397D-01  0.47195359D-01  0.66140421D-02  0.63254272D-02  0.45880291D-02  0.61066147D-02  0.62950556D-02  0.73147455D-02  0.87294784D-02
   25   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055682D+01  0.35009241D+00  0.12847587D+00  0.14146235D+00  0.13333315D+00  0.85951859D+00  0.84468487D+00  0.84979308D+00  0.84223028D+00  0.85845763D+00  0.62081007D-02  0.59361472D-02  0.64072461D-02  0.73131773D-02  0.63778160D-02  0.67546671D-02  0.41011306D-02  0.33439558D+00  0.12204681D+00  0.13501465D+00  0.12747607D+00  0.46202599D+00  0.45268024D+00  0.45638221D+00  0.45949061D+00  0.45345163D+00  0.61529342D-02  0.58246595D-02  0.63504994D-02  0.72564177D-02  0.62767848D-02  0.67258634D-02  0.40273314D-02
   26   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055682D+01  0.33439558D+00  0.12204681D+00  0.13501465D+00  0.12747607D+00  0.46202599D+00  0.45268024D+00  0.45638221D+00  0.45949061D+00  0.45345163D+00  0.61529342D-02  0.58246595D-02  0.63504994D-02  0.72564177D-02  0.62767848D-02  0.67258634D-02  0.40273314D-02  0.35009241D+00  0.12847587D+00  0.14146235D+00  0.13333315D+00  0.85951859D+00  0.84468487D+00  0.84979308D+00  0.84223028D+00  0.85845763D+00  0.62081007D-02  0.59361472D-02  0.64072461D-02  0.73131773D-02  0.63778160D-02  0.67546671D-02  0.41011306D-02
   27   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02  0.40856207D-13  0.67124966D+00  0.33673070D+00  0.35823787D+00  0.34509486D+00  0.39946856D-01  0.45261397D-01  0.45485417D-01  0.46618485D-01  0.41598960D-01  0.65989110D-02  0.63254272D-02  0.68224489D-02  0.77995364D-02  0.68268074D-02  0.72249974D-02  0.43752636D-02  0.67124966D+00  0.33673070D+00  0.35823787D+00  0.34509486D+00  0.39946856D-01  0.45261397D-01  0.45485417D-01  0.46618485D-01  0.41598960D-01  0.65989110D-02  0.63254272D-02  0.68224489D-02  0.77995364D-02  0.68268074D-02  0.72249974D-02  0.43752636D-02
   28   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055682D+01  0.35009241D+00  0.12847587D+00  0.14146235D+00  0.13333315D+00  0.85951859D+00  0.84468487D+00  0.84979308D+00  0.84223028D+00  0.85845763D+00  0.62081007D-02  0.59361472D-02  0.64072461D-02  0.73131773D-02  0.63778160D-02  0.67546671D-02  0.41011306D-02  0.33439558D+00  0.12204681D+00  0.13501465D+00  0.12747607D+00  0.46202599D+00  0.45268024D+00  0.45638221D+00  0.45949061D+00  0.45345163D+00  0.61529342D-02  0.58246595D-02  0.63504994D-02  0.72564177D-02  0.62767848D-02  0.67258634D-02  0.40273314D-02
   29   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055682D+01  0.33439558D+00  0.12204681D+00  0.13501465D+00  0.12747607D+00  0.46202599D+00  0.45268024D+00  0.45638221D+00  0.45949061D+00  0.45345163D+00  0.61529342D-02  0.58246595D-02  0.63504994D-02  0.72564177D-02  0.62767848D-02  0.67258634D-02  0.40273314D-02  0.35009241D+00  0.12847587D+00  0.14146235D+00  0.13333315D+00  0.85951859D+00  0.84468487D+00  0.84979308D+00  0.84223028D+00  0.85845763D+00  0.62081007D-02  0.59361472D-02  0.64072461D-02  0.73131773D-02  0.63778160D-02  0.67546671D-02  0.41011306D-02
   30   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02 -0.32862602D-13  0.67124966D+00  0.33673070D+00  0.35823787D+00  0.34509486D+00  0.39946856D-01  0.45261397D-01  0.45485417D-01  0.46618485D-01  0.41598960D-01  0.65989110D-02  0.63254272D-02  0.68224489D-02  0.77995364D-02  0.68268074D-02  0.72249974D-02  0.43752636D-02  0.67124966D+00  0.33673070D+00  0.35823787D+00  0.34509486D+00  0.39946856D-01  0.45261397D-01  0.45485417D-01  0.46618485D-01  0.41598960D-01  0.65989110D-02  0.63254272D-02  0.68224489D-02  0.77995364D-02  0.68268074D-02  0.72249974D-02  0.43752636D-02
   31   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055682D+01  0.35009241D+00  0.12847587D+00  0.14146235D+00  0.13333315D+00  0.85951859D+00  0.84468487D+00  0.84979308D+00  0.84223028D+00  0.85845763D+00  0.62081007D-02  0.59361472D-02  0.64072461D-02  0.73131773D-02  0.63778160D-02  0.67546671D-02  0.41011306D-02  0.33439558D+00  0.12204681D+00  0.13501465D+00  0.12747607D+00  0.46202599D+00  0.45268024D+00  0.45638221D+00  0.45949061D+00  0.45345163D+00  0.61529342D-02  0.58246595D-02  0.63504994D-02  0.72564177D-02  0.62767848D-02  0.67258634D-02  0.40273314D-02
   32   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055682D+01  0.33439558D+00  0.12204681D+00  0.13501465D+00  0.12747607D+00  0.46202599D+00  0.45268024D+00  0.45638221D+00  0.45949061D+00  0.45345163D+00  0.61529342D-02  0.58246595D-02  0.63504994D-02  0.72564177D-02  0.62767848D-02  0.67258634D-02  0.40273314D-02  0.35009241D+00  0.12847587D+00  0.14146235D+00  0.13333315D+00  0.85951859D+00  0.84468487D+00  0.84979308D+00  0.84223028D+00  0.85845763D+00  0.62081007D-02  0.59361472D-02  0.64072461D-02  0.73131773D-02  0.63778160D-02  0.67546671D-02  0.41011306D-02
   33   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02  0.53290705D-13  0.67124966D+00  0.33673070D+00  0.35823787D+00  0.34509486D+00  0.39946856D-01  0.45261397D-01  0.45485417D-01  0.46618485D-01  0.41598960D-01  0.65989110D-02  0.63254272D-02  0.68224489D-02  0.77995364D-02  0.68268074D-02  0.72249974D-02  0.43752636D-02  0.67124966D+00  0.33673070D+00  0.35823787D+00  0.34509486D+00  0.39946856D-01  0.45261397D-01  0.45485417D-01  0.46618485D-01  0.41598960D-01  0.65989110D-02  0.63254272D-02  0.68224489D-02  0.77995364D-02  0.68268074D-02  0.72249974D-02  0.43752636D-02
   34   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055682D+01  0.35009241D+00  0.12847587D+00  0.14146235D+00  0.13333315D+00  0.85951859D+00  0.84468487D+00  0.84979308D+00  0.84223028D+00  0.85845763D+00  0.62081007D-02  0.59361472D-02  0.64072461D-02  0.73131773D-02  0.63778160D-02  0.67546671D-02  0.41011306D-02  0.33439558D+00  0.12204681D+00  0.13501465D+00  0.12747607D+00  0.46202599D+00  0.45268024D+00  0.45638221D+00  0.45949061D+00  0.45345163D+00  0.61529342D-02  0.58246595D-02  0.63504994D-02  0.72564177D-02  0.62767848D-02  0.67258634D-02  0.40273314D-02
   35   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055682D+01  0.33439558D+00  0.12204681D+00  0.13501465D+00  0.12747607D+00  0.46202599D+00  0.45268024D+00  0.45638221D+00  0.45949061D+00  0.45345163D+00  0.61529342D-02  0.58246595D-02  0.63504994D-02  0.72564177D-02  0.62767848D-02  0.67258634D-02  0.40273314D-02  0.35009241D+00  0.12847587D+00  0.14146235D+00  0.13333315D+00  0.85951859D+00  0.84468487D+00  0.84979308D+00  0.84223028D+00  0.85845763D+00  0.62081007D-02  0.59361472D-02  0.64072461D-02  0.73131773D-02  0.63778160D-02  0.67546671D-02  0.41011306D-02
   36   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02 -0.17763568D-13  0.67124966D+00  0.33673070D+00  0.35823787D+00  0.34509486D+00  0.39946856D-01  0.45261397D-01  0.45485417D-01  0.46618485D-01  0.41598960D-01  0.65989110D-02  0.63254272D-02  0.68224489D-02  0.77995364D-02  0.68268074D-02  0.72249974D-02  0.43752636D-02  0.67124966D+00  0.33673070D+00  0.35823787D+00  0.34509486D+00  0.39946856D-01  0.45261397D-01  0.45485417D-01  0.46618485D-01  0.41598960D-01  0.65989110D-02  0.63254272D-02  0.68224489D-02  0.77995364D-02  0.68268074D-02  0.72249974D-02  0.43752636D-02
   37   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055682D+01  0.35009241D+00  0.12847587D+00  0.13333315D+00  0.14146235D+00  0.84468487D+00  0.85951859D+00  0.85416936D+00  0.84223029D+00  0.85408135D+00  0.61273029D-02  0.59361472D-02  0.64880439D-02  0.49087233D-02  0.80358312D-02  0.55702234D-02  0.60320132D-02  0.33439558D+00  0.12204681D+00  0.12747607D+00  0.13501465D+00  0.45268024D+00  0.46202599D+00  0.44524889D+00  0.45949061D+00  0.46458495D+00  0.60817771D-02  0.58246595D-02  0.64216565D-02  0.48125545D-02  0.80027628D-02  0.54915618D-02  0.59795183D-02
   38   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055682D+01  0.33439558D+00  0.12204681D+00  0.12747607D+00  0.13501465D+00  0.45268024D+00  0.46202599D+00  0.44524889D+00  0.45949061D+00  0.46458495D+00  0.60817771D-02  0.58246595D-02  0.64216565D-02  0.48125545D-02  0.80027628D-02  0.54915618D-02  0.59795183D-02  0.35009241D+00  0.12847587D+00  0.13333315D+00  0.14146235D+00  0.84468487D+00  0.85951859D+00  0.85416936D+00  0.84223029D+00  0.85408135D+00  0.61273029D-02  0.59361472D-02  0.64880439D-02  0.49087233D-02  0.80358312D-02  0.55702234D-02  0.60320132D-02
   39   Si    2    16  0.12000000D+00  0.14000000D+02  0.13952395D+02 -0.53290705D-13  0.67124966D+00  0.33673070D+00  0.34509486D+00  0.35823787D+00  0.45261397D-01  0.39946856D-01  0.45252130D-01  0.46618485D-01  0.41832247D-01  0.65204162D-02  0.63254272D-02  0.69009437D-02  0.51755047D-02  0.85858436D-02  0.60265663D-02  0.64386902D-02  0.67124966D+00  0.33673070D+00  0.34509486D+00  0.35823787D+00  0.45261397D-01  0.39946856D-01  0.45252130D-01  0.46618485D-01  0.41832247D-01  0.65204162D-02  0.63254272D-02  0.69009437D-02  0.51755047D-02  0.85858436D-02  0.60265663D-02  0.64386902D-02
   40   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02  0.20055682D+01  0.35009241D+00  0.12847587D+00  0.13333315D+00  0.14146235D+00  0.84468487D+00  0.85951859D+00  0.85416936D+00  0.84223029D+00  0.85408135D+00  0.61273029D-02  0.59361472D-02  0.64880439D-02  0.49087233D-02  0.80358312D-02  0.55702234D-02  0.60320132D-02  0.33439558D+00  0.12204681D+00  0.12747607D+00  0.13501465D+00  0.45268024D+00  0.46202599D+00  0.44524889D+00  0.45949061D+00  0.46458495D+00  0.60817771D-02  0.58246595D-02  0.64216565D-02  0.48125545D-02  0.80027628D-02  0.54915618D-02  0.59795183D-02
   41   Fe    2    16  0.44000000D+00  0.26000000D+02  0.26096725D+02 -0.20055682D+01  0.33439558D+00  0.12204681D+00  0.12747607D+00  0.13501465D+00  0.45268024D+00  0.46202599D+00  0.44524889D+00  0.45949061D+00  0.46458495D+00  0.60817771D-02  0.58246595D-02  0.64216565D-02  0.48125545D-02  0.80027628D-02  0.54915618D-02  0.59795183D-02  0.35009241D+00  0.12847587D+00  0.13333315D+00  0.14146235D+00  0.84468487D+00  0.85951859D+00  0.85416936D+00  0.84223029D+00  0.85408135D+00  0.61273029D-02  0.59361472D-02  0.64880439D-02  0.49087233D-02  0.80358312D-02  0.55702234D-02  0.60320132D-02
