# site betah h T M DoS(Ef) N Ef
sublattice 1 1.5 5.973928407314756e-05 6.288058104435446
sublattice 2 9.77037542698959e-07 3.875724525387611e-11 6.263101369289577
1 1.5 6.550240175056506e-05 6.895037226121651 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
2 1.5 5.4574536159663436e-05 5.744727595716772 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
3 1.5 6.550240181292997e-05 6.895037232686426 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
4 1.5 5.457453623490426e-05 5.744727603636907 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
5 1.5 5.4597979592266894e-05 5.747195350958168 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
6 1.5 6.565673284596154e-05 6.911282726613732 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
7 1.5 5.45979797472732e-05 5.747195367274724 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
8 1.5 6.56567329493098e-05 6.911282737492585 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
9 1.5 5.469935325498833e-05 5.757866328209057 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
10 1.5 6.56294906146895e-05 6.908415092717827 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
11 1.5 5.4699353450451754e-05 5.757866348784305 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
12 1.5 6.562949064343473e-05 6.9084150957436625 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
13 1.5 5.45314572566735e-05 5.7401929398775815 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
14 1.5 6.408858115152369e-05 6.746212972481914 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
15 1.5 5.4531457292794875e-05 5.740192943679855 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
16 1.5 6.408858118135821e-05 6.746212975622424 13.773648388894907 614.1141293420543 214.48016683574923 0.7331476614601941
