# site betah h T M DoS(Ef) N Ef
sublattice 1 5.0 -0.000694895061380147 -21.943050993513744
sublattice 2 7.251342085626278e-07 2.8540352847443625e-11 6.214250213676635
1 5.0 -0.0006759390298987838 -21.345591502388494 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
2 5.0 -0.0007128749999006933 -22.511998654736587 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
3 5.0 -0.0006759390295300562 -21.345591490744383 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
4 5.0 -0.0007128749995006276 -22.51199864210285 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
5 5.0 -0.000712615117827509 -22.503791797859243 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
6 5.0 -0.0006755879748503527 -21.334505476711392 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
7 5.0 -0.0007126151172638418 -22.503791780059093 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
8 5.0 -0.0006755879744632907 -21.334505464488277 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
9 5.0 -0.0007130391686303386 -22.51718296949095 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
10 5.0 -0.0006755924374331255 -21.334646403614283 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
11 5.0 -0.0007130391679926205 -22.517182949352335 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
12 5.0 -0.000675592437185688 -21.33464639580041 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
13 5.0 -0.0007135063664358038 -22.531936686153593 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
14 5.0 -0.000678993561334726 -21.44205106016712 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
15 5.0 -0.0007135063661553421 -22.53193667729684 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
16 5.0 -0.000678993561066479 -21.442051051696115 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
17 5.0 -0.0007125173070077875 -22.5007030134015 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
18 5.0 -0.0006773435873408609 -21.38994625635022 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
19 5.0 -0.0007125173065886524 -22.500703000165554 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
20 5.0 -0.0006773435871210391 -21.389946249408432 25.28719186740048 639.9244216915805 214.34768797242816 0.7312016077085026
