# site betah h T M DoS(Ef) N Ef
sublattice 1 5.0 0.0058604212036646175 185.05746905162252
sublattice 2 3.3722024584331898 0.003936036622247179 184.2863979720144
1 5.0 0.005854689892640534 184.88622735005524 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
2 5.0 0.0058672423975085495 185.28262498654496 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
3 5.0 0.005854689892165041 184.88622733503956 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
4 5.0 0.005867242397083581 185.28262497312483 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
5 5.0 0.005869023115654003 185.3388585826292 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
6 5.0 0.005852023146945724 184.80201374237933 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
7 5.0 0.0058690231152780225 185.33885857075612 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
8 5.0 0.005852023146574051 184.80201373064213 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
9 5.0 0.005868362315567186 185.3179910657179 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
10 5.0 0.005852814893705778 184.8270164451841 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
11 5.0 0.0058683623146436395 185.31799103655297 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
12 5.0 0.0058528148934243055 184.8270164362954 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
13 5.0 0.005868927126677437 185.33582733083182 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
14 5.0 0.005851721832031123 184.7924984685933 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
15 5.0 0.005868927126202269 185.33582731582644 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
16 5.0 0.005851721831482574 184.79249845127046 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
17 5.0 0.005869007237111108 185.33835715072811 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
18 5.0 0.005851288409673667 184.77881135162005 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
19 5.0 0.005869007234899824 185.33835708089762 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
20 5.0 0.005851288409247737 184.77881133816956 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
21 5.0 0.005852991490671901 184.8325932312987 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
22 5.0 0.005866962589670869 185.27378888826985 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
23 5.0 0.005852991489987818 184.83259320969594 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
24 5.0 0.005866962589105465 185.27378887041485 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
25 3.3722024584331898 0.003935578377125916 184.2746495378538 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
26 3.3722024584331898 0.0039364948673684145 184.3175621424456 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
27 0.0 4.819501653824083e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
28 0.0 5.223343992484065e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
29 0.0 -5.591686289142912e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
30 0.0 -4.0675530262252453e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
31 0.0 -5.351051705283204e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
32 0.0 -7.542172001264916e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
33 0.0 -6.751331398196981e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
34 0.0 -6.492564435736743e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
35 0.0 -4.414450664076054e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
36 0.0 -3.6502862050207303e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
37 0.0 -6.257778865322245e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
38 0.0 -5.414316337717851e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
39 0.0 -9.549587222339725e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
40 0.0 -7.821923436059779e-16 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
41 0.0 -1.7913645450933904e-15 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
42 0.0 -1.8189105818377455e-15 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
43 0.0 -2.0942061757289107e-15 0.0 40.53348659296567 531.6128563239532 214.42202272989536 0.6282047802348627
